timestamp,text,hashtags
1574817449,Gooooooool de @Benzema #HalaMadrid \ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa\ud83d\udcaa,#HalaMadrid
1574817451,Benzeeeemaaaa!!! What a goal!! Superb team play! #HalaMadrid,#HalaMadrid
1574817453,Goaaaal #HalaMadrid,#HalaMadrid
1574817453,It's Benz-time! #HalaMadrid,#HalaMadrid
1574817455,Goaaaaaaaaal #HalaMadrid,#HalaMadrid
1574817456,Goal Benzema.Hazard worked that goal. #HalaMadrid,#HalaMadrid
1574817457,Watch the first half broadcast...\ud83d\udcfdLIVE Stream: PSG vs Real Madrid ..\ud83c\udfc6\ud83d\udcfd..Live Broadcast FREE &gt;&gt; https://t.co/qAdF6JSAba.. Another Link &gt;&gt; https://t.co/5ExxnskRQ6\ud83d\udcf1Mobile Supported.#RMP\u064dSG#HalaMadrid,#HalaMadrid
1574817458,Tommaaa! Gool! #HalaMadrid \ud83d\udc83,#HalaMadrid
1574817459,madrid scores. #HalaMadrid \ud83d\udd25,#HalaMadrid
1574817461,Benzema scores to give Los Blancos the lead! #HalaMadrid 1-0 over PSG!!,#HalaMadrid
1574817462,Let\u2019s gooooo #HalaMadrid,#HalaMadrid
1574817466,Goll porra #HalaMadrid,#HalaMadrid
1574817467,Benzema!! You beautiful Frenchman\ud83d\udc83\ud83c\udffe #RMPSG #HalaMadrid,#HalaMadrid
1574817467,GOLLLLLLLLLLLLLL de @Benzema  #HalaMadrid,#HalaMadrid
1574817467,17' | 1-0 |\u00a1GOOOOOOOOOOOOOOOOOOOOOOOOOOOOL de @Benzema! #FIFA20 | #HalaMadrid https://t.co/kBqsYjluLC,#HalaMadrid
1574817468,Big Benz!!! 1-0 let\u2019s goooo #HalaMadrid,#HalaMadrid
1574817473,Great start for Real Madrid against PSG #HalaMadrid,#HalaMadrid
1574817475,Goooooooooooooaaaaaaallll... what a team goal... #HalaMadrid,#HalaMadrid
1574817478,What a GOAL! #HalaMadrid,#HalaMadrid
1574817480,Big Benzzz has done it again#HalaMadrid,#HalaMadrid
1574817482,GOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLLLL DE @Benzema #HalaMadrid \ud83c\udff3!!!!!,#HalaMadrid
1574817485,Goooooooooal #HalaMadrid,#HalaMadrid
1574817486,Goooll porraaa #HalaMadrid,#HalaMadrid
1574817486,"Thak you Benzema, credit to Hazard, insane dribbling \ud83d\udd25\ud83d\udd25\ud83d\udd25 .#HalaMadrid",#HalaMadrid
1574817486,Benzema doesn't joke with Champions League goal oo Nice one!!!  Madrid leads! #HalaMadrid,#HalaMadrid
1574817487,Goool de @Benzema #HalaMadrid \u26bd\ufe0f\ud83c\udfc6,#HalaMadrid
1574817487,#RMAPSG #HalaMadrid GoooooooooooooooaaaaaaaaaaallllllllWho else it's him Karim Benzema min 16.1~0,#HalaMadrid
1574817486,Yes man ! Gooooaaaaallll well done Hazard and the big Benz !!! #HalaMadrid,#HalaMadrid
1574817488,17' | 1-0 |\u00a1GOOOOOOOOOOOOOOOOOOOOOOOOOOOOL de @Benzema! #FIFA20 | #HalaMadrid #ChampionsLeague,#HalaMadrid
1574817492,BIG BENZ \ud83e\udd29 #HalaMadrid,#HalaMadrid
1574817493,Benzecrack!! #HalaMadrid,#HalaMadrid
1574817494,Benzema is a goon this season #HalaMadrid,#HalaMadrid
1574817494,Yes! Benz \ud83d\udc95#HalaMadrid,#HalaMadrid
1574817496,GoooooooooooL do Real Madrid \ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udd25 @Benzema #HalaMadrid #CasaDaChampions,#HalaMadrid
1574817497,3-0 in process #RMAPSG #HalaMadrid,#HalaMadrid
1574817497,The man once again benzema score\u2764\u2764\u2764 #HalaMadrid  #RealMadridPSG https://t.co/2PKbodf2Eg,#HalaMadrid
