timestamp,text,hashtags
1576420204,By far the better side so far just behind to a wonder strike #WOLTOT,#WOLTOT
1576420207,Lucky to be up 1-0 right now.. Wolves playing really well! #WOLTOT,#WOLTOT
1576420250,Hate to say it but it seems to me Spurs are staying back \u201cparking the bus\u201d and just waiting on counter opportunities. Very sloppy. #WOLTOT,#WOLTOT
1576420251,Come on lads \ud83d\udc4d\ud83d\udc4d #WOLTOT,#WOLTOT
1576420252,"Live look-in at the Tottenham defense. If Wolves could finish, Spurs would be down three by now. #WOLTOT #THFC #COYS https://t.co/B9uNwIuZpe",#WOLTOT
1576420253,Making passes that are too easy to read. Wolves having an easy time of gaining possession back. #WOLTOT,#WOLTOT
1576420262,#WOLTOT a goal up but we need to have a bit of composure &amp; TACKLE!!!!,#WOLTOT
1576420293,Sloppy from Dier. Again. #WOLTOT,#WOLTOT
1576420303,So how many episode that I miss ??#WOLTOT #PremierLeague @premierleague https://t.co/s6klMHu0PO,#WOLTOT
1576420317,This is an honest question; What has Mourinho improved at Tottenham? #WOLTOT,#WOLTOT
1576420324,This Wolves side is really good  #WOLTOT,#WOLTOT
1576420327,\u26bd\ufe0f #SPURS IN FRONT AT MOLINEUX STADIUMIt is 31 minutes into the opening half and away side #Tottenham are leading 1-0 against #Wolves. Will Mourinho and co. grab the three points today? | #VisionUpdates #WOLTOT https://t.co/9OIQETWt0r,#WOLTOT
1576420328,"When is the Mourinho/Lamela Axis of Evil gonna start, God dammit?!??! I can't wait for the inevitable shithousery magic that these two will bring... \ud83e\udd24\ud83d\ude08#WOLTOT #COYS #SPURS #Mourinho",#WOLTOT
1576420340,Wolves are so fun to watch. Tottenham defense hanging by a thread here. #WOLTOT #PremierLeague,#WOLTOT
1576420347,We've been quite sloppy at times at Wolves do look like scoring. Need to improve and up the tempo ASAP. #THFC #WOLTOT,#WOLTOT
1576420347,Aurier is supposedly a right back... He\u2019s never goal side nor in position.. he\u2019s playing the role of a right winger but still a shit one \ud83d\ude44\ud83e\udd23#WOLTOT #THFC #COYS,#WOLTOT
1576420349,Need to hold on to the ball for a while.  We seem to be really scared of Traore's pace!#WOLTOT,#WOLTOT
1576420352,#WOLTOT: 30' Stats Till Now!@Wolves 0-1 @SpursOfficial#PremierLeague #PL #Spurs #THFC #Wolves #COYS https://t.co/XReIVSx68Q,#WOLTOT
1576420357,Diogo jota of Wolves is a beast..Top top striker..dude should be playing for one of the 'Big 6' ..He will fit very easily into @Arsenal team..Go for him Arsenal..This is another Mane overlooked in Southampton before Lfc snapped him..Jota is a pure baller #WOLTOT,#WOLTOT
1576420361,"Sanchez to Aurier, intercepted again. 3 times in a row. Aurier needs to check back faster to the ball and Sanchez needs to decide to play it sooner. #WOLTOT",#WOLTOT
1576420365,Wolves will equalize if they continue at this pace. #WOLTOT,#WOLTOT
1576420372,Not sure how much longer Spurs can contain this Wolves side. Vertonghen and Aurier can't handle the pace of Troare and Jota. Mourinho must be going mental with the type of defenders we have. #WOLTOT,#WOLTOT
1576420381,Serge has been dreadful today #WOLTOT #coys,#WOLTOT
1576420382,#WOLTOT We are ahead. Lucas!!! #COYS #EPL,#WOLTOT
1576420386,#WOLTOT it\u2019s funny how arsenal turns their nose up at these two coaches..but the teams are playing outstanding football,#WOLTOT
1576420409,"This Wolves side are pressing and punishing the shit out of Spurs, oh my my what energy; just have to finish their chances. #WOLTOT",#WOLTOT
1576420418,Lucas Moura with a peach of of a goal#WOLTOT https://t.co/EDoQtbMowe,#WOLTOT
1576420435,Spurs right side and the midfield are being bullied big time. #WOLTOT,#WOLTOT
1576420446,#Spurs don't do #frantic very well..\ud83d\ude44 #WOLTOT,#WOLTOT
1576420454,We've been quite sloppy at times and Wolves do look like scoring. Need to improve and up the tempo ASAP. #THFC #WOLTOT,#WOLTOT
1576420456,"#WOLTOT Either #Spurs score more goals, or they lose this game. 0-1 up 32 mins in is not going be enough. I think #Mourinho should take #Aurier out now, or move him higher on the pitch. #Wolves look dangerous.",#WOLTOT
1576420464,Wolves are a quality side. They play better football than Leicester it's bonkers that the table doesn't show it! #WOLTOT,#WOLTOT
1576420465,Jota and Jimenez doing bare shite smfh #WOLTOT,#WOLTOT
